time,conductance,surface_state,deep_state
217.46384872080088,1.0,0.9976115521680309,0.9952820692585005
218.02002224694104,1.0,0.9976441227787769,0.9953464063914499
218.5761957730812,1.0,0.997676249233,0.9954098661764892
219.13236929922135,1.0,0.9977079375875413,0.9954724605777722
219.6885428253615,1.0,0.9977391938166464,0.9955342013963009
220.24471635150167,1.0,0.9977700238130921,0.99559510027215
220.80088987764182,1.0,0.9978004333892966,0.9956551686866622
221.35706340378198,1.0,0.997830428278416,0.9957144179646116
221.91323692992214,1.0,0.9978600141354246,0.9957728592763399
222.4694104560623,1.0,0.9978891965381819,0.9958305036398617
223.02558398220242,1.0,0.997917980988483,0.9958873619229422
223.58175750834258,1.0,0.9979463729130972,0.9959434448451456
224.13793103448273,1.0,0.9979743776647898,0.9959987629798565
224.6941045606229,1.0,0.9980020005233323,0.9960533267562729
225.25027808676305,1.0,0.9980292466964972,0.9961071464613728
225.8064516129032,1.0,0.9980561213210403,0.9961602322418537
226.36262513904336,1.0,0.9980826294636685,0.9962125941060451
226.91879866518352,1.0,0.9981087761219957,0.9962642419257958
227.47497219132367,1.0,0.9981345662254846,0.9963151854383346
228.03114571746383,1.0,0.9981600046363759,0.9963654342481068
228.587319243604,1.0,0.9981850961506058,0.9964149978285841
229.14349276974414,1.0,0.9982098454987092,0.9964638855240515
229.6996662958843,1.0,0.998234257346712,0.996512106551368
230.25583982202446,1.0,0.9982583362970111,0.9965596700017053
230.8120133481646,1.0,0.9982820868892415,0.996606584842261
231.36818687430477,1.0,0.9983055136011324,0.9966528599179495
231.92436040044493,1.0,0.9983286208493516,0.9966985039530697
232.48053392658508,1.0,0.998351412990338,0.9967435255529493
233.03670745272524,1.0,0.9983738943211228,0.9967879332055677
233.5928809788654,1.0,0.9983960690801398,0.996831735283156
234.14905450500555,1.0,0.9984179414480245,0.9968749400437757
234.7052280311457,1.0,0.9984395155484023,0.996917555632875
235.26140155728586,1.0,0.9984607954486655,0.996959590084825
235.81757508342602,1.0,0.9984817851607408,0.9970010513244343
236.37374860956618,1.0,0.9985024886418454,0.9970419471684431
236.92992213570633,1.0,0.9985229097952327,0.9970822853269966
237.4860956618465,1.0,0.9985430524709288,0.9971220734050993
238.04226918798665,1.0,0.9985629204664578,0.9971613189040478
238.5984427141268,1.0,0.9985825175275581,0.997200029222846
239.15461624026696,1.0,0.9986018473488887,0.9972382116595995
239.71078976640712,1.0,0.998620913574725,0.9972758734128914
240.26696329254725,1.0,0.9986397197996472,0.9973130215831398
240.8231368186874,1.0,0.9986582695692164,0.9973496631739367
241.37931034482756,1.0,0.9986765663806445,0.9973858050933675
241.93548387096772,1.0,0.9986946136834524,0.9974214541553141
242.49165739710787,1.0,0.9987124148801209,0.9974566170807395
243.04783092324803,1.0,0.9987299733267324,0.9974913004989547
243.60400444938819,1.0,0.998747292333603,0.9975255109488685
244.16017797552834,1.0,0.9987643751659072,0.9975592548802206
244.7163515016685,1.0,0.998781225044293,0.9975925386547969
245.27252502780865,1.0,0.9987978451454893,0.99762536854763
245.8286985539488,1.0,0.9988142386029049,0.997657750748181
246.38487208008897,1.0,0.998830408507219,0.9976896913615073
